numero_de_cliente,Predicted
133588684,0
133588906,0
133588992,0
133589009,0
133589325,1
133589342,0
133591460,0
133591724,0
133592057,0
133592066,0
133593646,0
133594807,0
133595029,0
133598590,0
133598607,0
133599683,0
133599760,0
133600051,1
133601357,0
133602621,0
133603253,0
133604397,0
133604705,0
133604790,0
133604910,0
133605046,0
133605362,0
133605439,0
133608693,0
133611093,1
133612339,0
133612877,0
133617045,0
133618454,0
133621485,0
133621511,0
133624884,0
133625465,0
133625687,0
133625858,0
133626191,0
133627694,0
133627736,0
133627771,0
133627916,0
133627993,0
133628445,0
133629052,0
133629803,0
133631255,0
133631502,0
133631537,0
133632305,0
133632630,0
133632783,0
133632809,0
133633279,0
133633287,0
133633552,0
133633766,0
133634329,0
133634466,0
133636789,0
133637532,0
133637574,0
133637736,0
133638189,0
133639274,0
133641024,0
133642954,0
133643919,0
133644090,1
133645140,0
133649914,0
133651998,0
133655576,1
133656413,0
133656558,0
133661562,0
133662937,0
133663766,0
133664261,0
133665772,0
133666182,0
133671972,0
133673475,0
133675269,0
133675363,0
133676746,0
133677036,1
133678334,0
133680128,0
133680649,0
133681110,0
133681426,0
133681528,0
133681537,0
133682502,0
133683450,0
133683492,0
133684893,0
133685713,0
133686020,0
133687199,0
133691699,0
133693185,0
133693578,0
133698275,0
133698710,0
133706259,0
133707463,1
133710264,0
133711375,0
133712314,0
133715269,0
133717421,0
133717429,0
133718915,0
133719154,0
133719812,0
133720162,0
133723715,0
133726721,0
133727378,0
133727523,0
133728019,0
133728428,0
133730017,0
133730145,0
133732280,0
133733168,0
133735175,0
133738796,0
133739846,0
133740273,0
133740785,0
133742092,0
133743066,0
133744432,0
133745235,0
133745593,0
133746251,0
133746319,0
133746994,0
133749214,0
133749761,0
133750470,0
133750632,0
133752656,0
133753510,0
133754688,1
133755021,0
133757429,0
133761084,0
133761452,0
133761827,0
133762579,0
133762946,0
133763014,0
133763347,0
133763663,0
133764509,0
133767182,0
133769821,0
133769838,0
133770837,0
133771178,0
133771272,0
133771725,0
133772024,0
133772357,0
133775098,0
133776208,0
133781230,0
133781973,0
133781998,0
133782536,0
133784927,0
133785935,0
133786601,0
133789018,1
133789069,0
133790709,1
133790871,1
133794637,0
133795158,0
133796208,0
133797096,1
133798301,0
133800547,0
133800803,0
133805816,0
133807626,0
133811887,0
133813706,0
133813817,0
133814637,0
133814859,0
133815901,0
133819436,1
133819701,0
133820051,0
133820060,0
133820188,0
133822374,0
133823322,0
133823962,0
133825594,1
133825910,0
133825927,0
133825978,1
133827916,0
133829556,0
133832690,0
133834501,0
133835986,0
133836678,0
133839718,0
133841247,0
133842776,0
133843202,0
133844594,0
133845329,0
133848147,0
133848839,0
133849001,0
133849923,0
133852818,0
133853092,0
133853647,0
133854390,0
133854936,0
133855192,0
133855662,0
133856704,0
133857626,0
133858275,1
133858839,0
133859505,0
133861127,0
133861495,0
133861512,0
133861520,0
133862084,0
133862776,0
133862852,0
133863322,0
133865901,0
133866969,0
133867532,0
133867541,0
133868164,0
133868941,0
133869659,0
133871042,0
133871196,0
133871230,1
133871640,0
133872579,0
133873305,0
133875073,0
133875568,0
133876149,0
133876490,0
133877575,0
133878651,0
133878719,0
133880846,1
133881614,0
133881631,0
133881922,0
133882075,0
133883220,0
133883852,0
133887703,0
133888258,0
133889548,0
133891110,0
133891298,0
133891409,0
133894253,0
133894321,0
133895782,0
133896106,0
133896584,0
133897242,0
133897592,0
133897703,0
133897754,0
133898011,0
133899573,0
133899966,0
133900043,0
133900111,0
133902118,1
133902964,0
133903228,0
133903382,0
133903476,0
133904005,0
133904629,0
133905133,1
133905235,0
133905474,0
133905543,0
133906149,0
133907131,0
133907925,0
133909958,0
133910863,0
133912835,0
133912887,0
133914108,0
133914219,0
133914680,0
133915406,0
133916986,0
133917174,0
133917746,0
133918865,0
133919069,0
133919309,0
133920000,0
133921742,0
133922135,0
133923877,0
133924398,0
133924535,0
133925628,1
133925944,0
133927660,0
133929420,0
133930427,0
133931691,1
133933818,0
133934023,0
133934877,0
133935526,0
133936123,0
133936559,0
133936875,0
133937268,0
133937456,0
133937763,0
133937789,0
133939804,0
133941000,0
133941683,0
133942870,0
133944228,0
133944834,0
133945568,0
133947012,0
133949215,0
133949232,0
133950581,0
133951555,0
133952229,0
133952750,0
133953058,0
133953322,1
133953374,0
133953690,0
133953903,0
133955620,0
133955637,0
133956380,0
133956431,0
133956482,0
133956738,0
133957029,0
133957293,0
133957763,0
133958515,0
133958950,0
133959070,1
133960009,0
133960718,1
133962315,0
133963092,0
133968651,0
133972400,0
133972426,0
133972947,0
133973024,0
133974578,1
133974808,0
133976081,0
133976738,0
133976755,0
133977780,0
133980299,0
133981546,0
133982588,0
133982682,0
133983630,0
133984279,0
133984800,0
133985816,0
133986192,0
133987575,0
133988088,0
133989095,0
133989334,0
133989872,0
133989941,0
133990743,0
133990872,0
133993570,0
133995235,0
133995475,1
133997533,0
133998446,0
134000120,0
134000368,0
134001956,0
134002016,0
134002178,0
134002494,0
134002998,0
134003160,0
134005449,0
134005526,0
134006824,0
134008011,0
134008156,1
134009480,0
134009727,0
134010137,0
134010154,0
134014057,0
134015124,0
134015321,0
134015731,0
134016106,0
134016440,0
134017609,0
134017703,0
134018096,0
134018147,0
134019070,0
134020146,0
134021025,0
134021879,0
134023408,0
134023946,0
134025808,0
134026670,0
134028284,0
134028498,1
134028822,1
134029215,0
134031512,0
134034194,0
134034236,0
134034475,0
134034552,0
134034680,0
134035637,0
134036516,0
134037866,0
134038950,0
134040581,0
134040820,0
134040932,1
134041461,0
134044971,0
134045372,0
134047242,0
134047815,0
134049147,0
134049300,0
134051000,0
134053758,0
134053912,0
134054125,0
134054817,0
134055594,0
134057234,0
134057652,0
134057832,0
134057985,0
134058276,0
134058762,0
134061290,0
134061461,0
134061845,1
134062990,0
134063203,0
134063528,0
134063724,0
134064424,0
134065287,0
134065534,0
134067464,0
134067780,0
134069608,0
134069685,0
134072537,0
134072546,0
134075159,0
134075944,0
134076158,1
134077345,0
134078447,0
134078506,0
134081316,0
134081435,0
134082264,0
134083741,0
134083818,0
134084476,1
134085031,0
134086218,0
134088660,0
134088780,0
134089019,0
134089164,0
134089198,0
134090556,0
134092734,0
134093263,0
134093647,0
134094433,0
134094476,0
134094493,0
134094553,0
134094638,0
134095791,0
134096047,0
134096243,0
134096295,0
134096337,0
134098336,0
134098908,0
134098925,0
134100069,0
134101820,0
134101828,0
134102042,0
134103067,0
134103494,0
134104100,0
134104108,0
134104117,0
134105022,0
134105697,0
134106013,0
134106329,0
134108353,0
134109215,0
134109847,0
134109864,0
134110146,0
134110735,0
134111581,0
134111649,0
134113707,1
134115424,0
134118182,0
134118378,0
134118438,0
134119480,0
134119523,0
134120129,0
134121837,0
134122281,0
134123460,0
134123485,0
134127653,0
134128020,1
134129036,0
134131957,0
134133767,0
134134168,0
134135150,0
134137243,0
134137499,0
134137670,0
134137695,0
134137951,1
134138319,0
134138771,0
134139574,1
134139608,0
134141598,0
134142691,0
134143818,1
134144749,0
134145253,0
134146252,0
134147123,1
134147969,0
134149830,0
134149950,0
134150232,0
134150684,0
134151572,0
134152051,0
134152341,0
134152418,0
134152751,0
134154578,0
134154988,0
134155595,0
134157285,0
134158105,1
134159267,0
134159600,1
134161564,0
134163374,0
134163425,0
134163477,0
134163793,0
134163895,0
134165996,0
134166115,0
134166500,0
134167550,0
134169010,0
134169215,0
134171700,0
134171726,0
134171829,0
134172401,0
134174040,0
134174092,0
134176414,0
134176491,0
134176568,0
134177670,0
134177849,0
134177892,0
134179045,0
134180104,0
134181607,0
134181760,0
134181803,0
134181957,0
134184160,0
134184809,1
134185765,0
134188959,0
134192785,0
134192870,0
134199173,1
134200266,0
134200514,0
134201145,0
134203870,0
134207311,0
134209924,0
134211308,0
134211333,0
134212093,0
134212401,1
134212418,0
134213340,0
134213528,0
134214647,0
134220608,0
134225988,0
134231265,0
134237081,0
134242461,0
134244134,0
134245501,0
134252896,0
134254963,0
134255825,0
134258140,0
134269036,0
134269745,0
134274536,0
134275236,0
134275569,1
134275578,0
134279702,0
134286048,0
134290215,0
134291855,0
134293451,0
134295100,0
134296543,0
134297440,0
134300223,0
134306381,0
134312760,0
134313819,1
134318328,0
134322546,0
134323861,0
134325023,0
134337730,0
134350044,0
134351547,1
134354348,0
134355365,1
134356031,0
134358430,0
134358533,0
134358789,0
134359583,1
134360292,0
134361308,0
134362162,0
134363298,0
134363588,0
134365937,0
134366560,0
134367482,0
134368712,0
134368772,0
134370582,1
134371359,0
134371394,0
134372111,0
134373153,0
134376748,0
134378755,0
134379310,0
134379387,0
134380053,0
134380147,0
134380728,0
134380736,0
134381342,0
134381505,0
134385800,0
134386167,0
134386458,0
134387013,0
134387201,0
134387218,0
134387747,0
134388482,0
134389643,0
134389908,0
134390053,0
134390079,0
134393033,0
134393127,1
134394494,0
134395621,0
134396099,0
134396757,0
134397047,0
134397636,0
134398738,0
134401317,0
134401402,0
134403161,0
134404605,0
134405271,0
134405988,0
134406791,0
134406885,0
134406970,0
134407423,0
134407790,0
134407858,0
134410335,0
134412239,1
134413383,0
134413742,0
134415237,0
134415501,0
134415689,0
134416723,0
134416765,1
134416799,1
134417483,0
134418960,0
134420446,0
134421103,0
134421428,0
134422743,0
134422948,0
134424306,0
134424955,0
134425220,0
134429387,0
134429438,0
134429575,0
134430070,0
134430164,0
134430565,0
134431214,0
134432051,0
134432145,0
134433648,0
134433922,0
134435741,0
134437329,0
134438226,0
134438969,0
134439267,0
134439498,0
134443273,0
134443435,0
134444536,0
134445766,0
134446022,0
134446595,0
134446603,0
134449541,0
134449558,0
134450079,0
134451864,0
134454041,0
134454682,1
134454827,1
134454844,0
134454972,0
134454989,1
134455339,0
134457525,0
134458021,0
134458200,0
134462137,0
134462402,0
134462487,0
134464400,0
134464981,0
134465954,0
134467312,0
134467346,0
134468832,0
134469703,0
134470642,0
134470685,0
134471018,0
134471437,0
134471556,0
134472812,0
134473153,0
134473981,0
134474502,0
134478610,0
134478764,0
134478934,0
134479951,0
134481855,0
134482163,0
134482513,0
134482965,0
134483153,0
134483196,0
134483324,0
134485194,0
134485689,0
134486040,1
134487013,0
134487901,0
134488900,0
134490113,0
134490506,0
134490523,0
134490574,0
134491958,0
134491975,0
134496236,0
134496304,0
134497295,0
134498345,0
134498533,0
134500164,0
134500181,0
134501607,0
134501761,0
134502376,1
134502641,0
134504280,0
134505297,0
134508046,0
134508883,0
134510822,0
134511027,0
134511633,0
134512573,0
134514212,0
134514733,0
134515527,0
134516065,0
134518226,0
134519208,0
134519900,1
134519994,0
134522265,0
134523315,0
134524699,0
134525997,0
134526151,0
134527534,0
134528448,0
134529780,0
134530651,0
134530685,0
134531488,0
134531753,0
134532197,0
134532231,0
134532479,0
134533871,0
134534844,0
134536544,1
134536945,0
134537150,1
134537175,0
134538627,0
134539362,0
134539686,1
134539729,0
134539985,0
134544417,0
134544708,0
134548772,0
134549720,0
134550241,0
134552043,0
134553888,0
134554221,0
134556629,0
134556714,0
134556996,0
134557082,0
134557910,0
134557978,0
134558747,0
134561565,0
134561591,0
134561787,0
134562359,0
134562496,0
134563196,0
134563333,0
134563597,0
134564118,0
134565707,0
134565826,0
134566544,0
134566860,0
134566894,0
134567790,0
134568422,0
134568448,0
134568815,0
134570019,0
134570284,0
134571574,0
134572188,0
134572846,0
134573299,0
134575032,1
134575843,0
134576287,0
134577346,0
134577381,0
134577739,0
134577978,1
134580805,1
134581147,0
134581830,0
134581966,0
134582803,0
134583042,0
134583068,0
134584170,0
134584836,1
134586458,0
134587509,0
134589430,0
134590276,0
134591078,0
134591420,0
134593589,0
134595101,1
134596142,1
134596766,0
134600276,0
134600301,0
134601189,0
134602291,0
134603034,0
134605698,0
134608448,0
134609439,1
134612069,0
134612411,0
134612727,0
134613461,0
134613521,0
134613845,0
134614503,0
134614597,1
134616885,0
134617150,0
134617876,0
134618354,0
134619123,0
134619191,0
134619592,0
134620464,0
134620506,1
134622393,0
134622470,0
134623350,0
134624178,1
134624306,1
134624477,0
134627406,0
134628252,0
134628721,0
134628824,0
134629592,0
134630856,1
134630976,0
134631488,0
134633452,0
134633478,0
134634136,0
134634477,0
134635434,0
134636655,0
134637048,0
134637056,0
134637099,0
134637107,0
134637398,0
134638568,0
134638721,0
134639772,0
134639874,0
134640344,0
134641873,0
134642829,1
134642838,0
134644511,0
134644520,0
134644716,0
134646168,0
134648517,0
134649627,0
134650822,0
134653393,0
134653615,0
134654648,0
134657475,0
134657509,0
134657577,1
134658756,0
134659183,1
134660754,0
134661574,0
134661676,0
134662223,0
134662710,0
134663649,0
134665630,0
134665741,0
134667005,0
134667014,1
134672155,0
134674956,1
134676279,0
134676288,0
134676373,0
134676655,0
134678064,0
134678679,0
134679020,0
134679379,0
134679917,0
134679934,0
134680464,1
134681241,1
134681651,0
134682240,0
134682872,0
134683854,0
134684785,0
134685143,0
134685425,0
134686416,1
134687295,0
134687560,0
134687816,0
134690284,0
134690592,0
134691027,0
134692419,0
134695562,0
134695596,0
134695827,0
134696288,0
134696339,0
134696459,0
134697338,0
134700284,0
134701881,0
134702718,1
134703410,0
134703461,0
134703957,0
134706612,0
134708824,0
134709140,0
134710079,0
134711224,0
134711284,0
134711890,0
134713641,0
134719285,1
134721685,0
134721719,0
134721770,0
134723111,0
134727065,0
134727168,0
134727227,0
134727279,0
134727748,0
134728978,0
134729687,0
134729764,0
134730208,0
134731847,0
134732727,0
134734589,0
134734862,0
134734879,0
134735741,1
134735989,0
134736826,0
134738782,0
134750267,0
134750660,0
134750831,0
134752197,0
134754725,0
134756587,0
134757441,1
134757595,0
134764811,0
134765016,0
134766288,0
134769473,0
134771190,0
134774230,0
134775519,0
134777151,0
134777945,0
134778039,0
134778654,1
134779294,0
134780379,0
134781207,1
134785827,0
134787048,0
134787168,0
134787279,0
134787654,0
134793257,1
134798133,0
134799328,0
134802497,0
134802565,0
134804230,0
134813931,1
134814888,0
134815955,0
134816988,0
134820490,0
134821011,0
134826493,0
134827766,0
134828363,1
134830720,0
134831147,0
134831737,0
134833410,0
134835622,0
134838577,0
134838799,0
134843786,0
134847689,0
134849935,0
134852044,0
134853923,1
134856937,0
134858842,0
134862275,0
134863393,0
134872241,1
134873214,0
134874922,0
134875913,1
134879704,0
134885605,0
134887843,0
134888936,0
134888944,0
134894179,0
134898457,0
134902044,0
134905417,0
134907766,0
134908645,0
134911549,0
134914435,0
134915930,1
134916912,0
134920678,0
134923376,0
134924674,1
134925486,0
134929559,0
134937014,0
134937185,0
134945435,0
134951950,1
134953291,1
134954828,0
134955332,1
134957740,0
134959004,1
134959457,1
134962070,0
134962531,0
134963257,0
134963496,0
134966844,0
134969337,0
134970405,0
134977561,0
134980533,0
134980789,0
134984504,0
134987664,0
134996075,0
134999346,0
135005725,0
135006989,1
135009414,0
135018483,0
135019184,1
135028919,0
135028953,0
135030217,0
135030755,0
135039329,1
135040764,0
135040994,0
135046263,0
135047186,0
135049884,0
135055640,1
135057963,0
135058714,1
135061037,1
135062506,0
135069705,0
135069850,0
135070431,0
135072933,0
135074333,0
135077604,0
135079286,0
135081011,0
135087049,1
135089269,0
135091276,0
135095384,0
135098748,0
135100431,0
135105725,0
135106289,0
135106818,0
135107331,0
135108330,0
135108569,0
135113702,0
135114889,0
135115828,0
135116058,0
135117365,0
135118467,0
135119312,0
135124299,0
135124359,0
135125264,1
135126520,1
135127775,0
135128569,0
135131012,0
135133027,0
135135691,0
135137348,0
135138714,0
135139620,0
135142873,0
135146195,0
135147878,0
135148065,0
135150038,0
135154650,0
135154684,0
135155478,0
135157049,0
135157365,0
135158159,0
135158672,0
135158817,0
135160798,0
135161148,0
135162327,1
135166597,0
135168083,0
135168663,0
135174641,0
135176691,0
135185290,0
135191439,0
135194479,0
135194607,0
135198885,1
135200089,0
135202429,0
135207698,0
135209560,1
135210551,0
135212259,0
135213019,0
135215546,0
135217912,0
135218211,0
135219688,0
135220508,1
135222762,0
135224197,1
135225521,0
135235111,0
135235256,0
135237741,0
135239961,0
135242822,0
135243488,1
135245384,0
135247955,0
135248313,1
135250055,0
135254001,0
135256110,1
135256520,0
135260389,0
135263446,1
135264983,0
135269757,0
135274599,0
135274940,0
135278006,0
135278091,0
135283941,0
135287997,0
135288382,0
135289816,0
135290670,0
135290952,0
135291319,0
135292797,0
135292805,1
135293634,0
135293770,0
135294214,0
135294530,0
135296136,0
135296606,0
135297263,0
135297664,0
135297673,0
135298373,0
135298390,0
135299116,0
135299125,0
135299953,0
135300243,0
135300542,0
135301251,0
135301857,0
135301892,0
135301943,0
135303258,0
135304180,0
135304308,0
135305222,1
135306016,0
135306290,0
135306298,0
135307144,0
135308271,0
135308331,0
135308442,0
135308467,0
135308518,0
135320884,0
135321294,1
135321328,0
135322011,0
135322319,0
135324957,0
135325350,0
135325495,0
135326247,0
135326486,1
135330747,0
135332524,0
135332566,0
135332686,0
135332857,0
135332985,0
135333668,1
135333881,0
135333899,0
135334693,0
135335051,0
135336136,0
135337118,0
135342413,0
135342626,1
135344300,1
135345154,0
135345231,0
135347255,0
135347801,0
135350235,0
135350944,0
135352259,0
135352737,0
135352788,0
135354343,0
135354454,0
135354556,0
135366426,0
135367357,0
135368689,0
135369134,0
135369185,1
135369270,0
135370090,0
135370158,0
135374027,0
135376572,0
135377101,0
135379364,0
135379432,0
135381849,0
135382379,1
135382387,0
135384454,0
135384659,0
135384736,0
135385906,0
135386187,0
135387989,0
135389458,0
135389894,0
135390329,0
135391081,0
135391311,0
135391465,0
135392319,0
135393933,0
135394087,0
135395197,0
135395350,0
135396384,0
135396392,0
135396401,0
135396666,0
135397588,0
135398297,0
135398672,0
135398835,0
135400406,0
135400423,0
135400534,0
135412242,0
135412251,1
135412310,0
135414787,0
135415197,0
135416196,0
135416486,0
135416580,0
135418066,0
135418254,0
135421072,0
135421969,0
135421977,1
135423130,1
135423890,1
135424095,0
135425325,0
135429689,1
135430312,0
135430714,0
135431952,0
135432942,1
135433472,0
135433711,0
135435504,0
135435573,0
135436614,1
135438374,0
135438655,1
135441123,1
135441627,0
135441636,0
135441730,0
135442592,0
135445231,0
135445240,0
135445453,0
135457016,0
135458715,1
135458989,0
135459723,0
135460321,0
135461644,0
135461755,0
135462029,0
135462422,0
135462695,0
135463028,0
135463489,0
135463907,1
135464787,0
135465701,0
135466862,0
135467144,0
135468357,0
135468997,0
135469305,1
135469381,0
135472601,0
135472960,0
135474753,0
135474779,0
135475692,0
135476358,0
135476375,0
135476469,0
135477332,0
135477477,1
135477494,0
135478664,0
135479646,0
135479706,0
135481286,0
135482729,0
135486410,0
135487033,0
135487785,0
135487827,0
135488007,0
135488391,0
135489202,0
135492020,0
135492208,0
135492370,0
135492430,0
135504685,1
135506905,0
135507528,0
135508177,0
135509288,0
135511815,0
135512234,0
135513617,0
135513814,0
135513822,0
135515769,0
135516427,0
135516538,0
135517819,0
135518502,0
135520082,0
135520278,0
135521935,0
135523284,0
135523361,0
135525214,0
135526444,0
135527452,0
135527887,0
135528297,0
135529732,0
135529792,0
135530090,0
135530210,0
135530500,1
135530979,0
135532575,0
135533617,0
135533737,0
135535402,0
135537153,0
135549305,0
135550167,0
135551192,0
135551798,0
135553489,0
135553660,1
135554241,0
135557238,0
135557332,0
135557827,0
135557930,0
135558050,0
135558596,1
135558741,0
135558818,0
135560663,0
135560919,0
135561542,0
135563250,0
135563378,0
135563908,0
135565419,0
135566282,1
135566538,0
135567819,0
135568767,0
135570808,0
135571705,0
135571918,0
135572618,0
135573327,0
135574198,0
135576009,0
135577341,0
135577375,0
135577751,0
135578639,0
135578656,0
135578775,0
135579476,0
135579595,0
135581346,0
135581354,0
135581645,1
135581688,0
135583293,0
135595590,1
135595693,0
135595761,0
135595855,0
135595898,0
135597930,0
135598306,0
135599476,0
135599945,0
135599954,0
135601611,0
135603319,0
135605804,0
135605966,0
135606171,0
135607520,0
135607640,0
135607836,0
135608434,0
135608562,0
135609126,0
135609442,0
135609655,0
135609877,0
135609954,0
135611312,0
135611363,0
135612302,1
135612772,0
135613430,0
135613951,0
135614668,0
135616829,0
135618203,0
135618699,0
135620629,0
135621312,0
135622636,0
135623515,0
135625052,1
135625104,0
135626145,0
135627964,0
135628050,0
135628588,0
135628835,0
135629963,0
135640654,0
135640706,0
135643831,0
135644215,0
135644933,0
135645385,0
135645428,0
135646359,0
135647785,1
135648810,0
135649057,0
135649689,0
135649698,0
135650509,0
135651098,0
135651133,0
135651901,0
135651944,0
135653174,0
135653695,0
135654139,0
135655172,0
135655189,0
135655198,0
135657290,0
135657666,0
135657836,0
135658861,0
135659040,0
135659450,0
135660757,0
135661952,0
135662917,0
135663157,0
135664634,0
135665180,0
135666496,0
135666555,0
135666812,0
135667777,0
135669997,0
135670108,0
135673327,0
135673438,0
135674813,0
135675300,0
135675309,0
135675343,0
135688076,0
135688263,0
135689587,0
135689792,0
135689818,0
135691158,0
135691346,0
135691457,0
135691884,0
135691910,0
135692960,0
135693097,0
135693404,0
135694207,0
135694583,0
135696026,0
135697187,0
135697316,0
135698588,0
135698827,0
135699903,0
135699980,0
135700723,1
135701654,0
135701936,0
135706000,0
135706231,0
135708238,0
135710245,0
135710356,1
135710902,0
135711039,0
135714258,0
135714438,1
135715924,0
135716231,0
135716462,0
135717640,0
135718118,0
135719852,0
135720091,0
135720125,0
135721355,0
135721432,0
135721440,0
135722943,0
135722969,0
135723208,0
135726248,0
135726590,0
135726923,0
135727410,0
135727606,0
135730740,0
135730783,0
135731321,1
135734139,0
135734976,0
135735804,0
135735813,0
135736607,1
135737136,0
135737837,0
135739485,1
135739596,1
135740211,0
135741090,0
135741953,0
135742277,0
135742525,0
135743498,0
135743515,0
135744002,0
135744207,0
135744412,0
135744916,0
135745676,0
135745761,0
135745804,1
135745992,0
135746641,0
135746684,0
135747555,0
135752738,0
135753695,0
135754002,0
135754694,0
135755864,0
135756376,1
135757000,1
135757034,0
135757128,0
135758059,0
135760501,0
135760919,0
135761372,1
135762200,0
135763960,0
135764199,0
135764335,0
135765027,0
135765497,0
135765838,0
135766479,0
135767179,0
135767598,0
135768144,0
135768229,0
135769169,0
135769194,0
135769391,0
135770928,1
135771013,0
135771329,0
135771808,0
135773635,0
135774703,0
135774822,1
135775181,0
135775394,0
135775744,0
135778229,0
135779348,0
135780194,1
135780638,0
135781406,0
135781551,0
135782055,0
135782747,0
135783405,0
135784446,0
135785002,0
135787990,0
135788580,0
135789288,0
135789681,0
135790048,1
135790160,0
135790860,0
135790920,0
135793780,0
135794028,0
135794318,0
135794335,0
135796018,0
135796428,0
135797350,0
135798033,0
135798221,0
135799639,0
135799681,0
135800766,0
135801312,0
135802081,0
135802243,0
135802312,0
135803097,0
135803891,0
135805207,0
135806616,0
135807307,1
135810117,1
135810441,0
135810621,0
135811466,0
135811526,0
135811910,0
135813106,0
135813832,1
135814182,0
135814259,0
135815958,0
135816838,0
135819041,0
135819186,0
135821193,0
135824378,0
135824728,0
135826650,0
135827213,0
135828008,0
135828110,0
135828119,0
135828349,0
135830177,0
135831825,0
135832149,0
135832175,0
135832423,0
135832867,0
135833046,0
135833422,0
135834003,0
135834967,0
135835130,0
135835335,0
135835352,0
135835856,0
135836641,1
135838571,0
135839229,0
135839912,0
135842406,0
135843302,0
135843618,0
135844634,0
135845096,0
135846710,1
135846786,0
135848631,0
135849570,0
135851569,1
135851927,0
135852884,0
135853354,0
135853482,0
135853524,0
135853652,1
135854643,0
135855301,0
135855480,1
135855753,0
135856838,0
135860134,0
135860151,0
135860980,0
135861543,0
135861962,0
135864498,0
135865480,0
135865736,0
135865941,0
135867128,0
135868401,0
135869007,0
135872329,0
135873900,0
135874438,0
135875155,0
135876146,0
135877436,0
135877461,0
135877709,0
135877743,0
135878110,1
135878896,1
135878964,0
135878973,1
135879144,0
135880091,0
135880809,0
135881253,0
135881816,0
135882004,0
135883439,0
135883550,0
135883695,1
135884088,1
135887982,1
135888238,0
135888273,1
135888836,0
135890741,0
135891475,0
135891705,0
135891799,0
135892824,0
135893413,0
135893917,0
135894293,0
135894694,0
135894916,0
135895617,1
135895651,0
135898375,0
135900578,0
135901834,0
135903815,0
135903960,0
135904438,0
135906163,0
135906787,0
135908059,0
135908127,0
135910399,0
135911176,0
135911799,1
135913260,0
135913806,0
135914626,0
135914677,1
135915992,0
135916727,0
135918085,0
135918717,0
135918922,0
135920331,0
135921039,0
135922927,1
135923516,0
135923823,0
135925531,0
135926086,0
135926983,0
135927632,0
135927777,1
135927811,0
135928059,0
135928614,0
135928999,0
135929221,0
135929306,0
135929443,0
135929554,0
135929622,0
135930860,0
135931859,0
135932372,0
135936146,0
135936590,0
135937000,0
135937718,1
135937888,0
135939135,0
135939272,0
135940254,0
135942705,0
135943149,0
135944942,0
135946027,0
135949357,0
135949528,0
135951834,1
135952030,1
135952184,0
135952261,0
135954763,0
135956403,1
135956667,1
135957965,0
135959195,0
135959289,0
135959955,0
135961296,0
135962261,0
135963175,0
135963439,0
135964131,0
135966232,0
135966274,0
135966326,0
135966385,0
135967504,0
135967530,0
135969520,0
135970681,0
135971706,0
135973858,0
135974020,0
135975233,0
135975318,0
135976360,0
135976368,1
135979298,1
135979673,0
135980066,0
135980664,0
135981996,0
135983533,0
135984234,0
135984456,1
135986445,0
135986650,0
135986855,0
135988486,0
135993977,0
135994345,0
135994789,0
135996710,0
135997718,0
135997726,0
135998239,0
135999204,0
136000117,0
136000673,0
136001398,0
136002389,1
136002551,0
136003567,0
136003858,0
136005429,0
136005600,0
136005626,0
136005976,0
136006795,0
136009178,0
136010903,0
136012107,0
136013030,0
136014498,0
136015668,1
136015677,0
136016240,0
136016488,0
136016804,0
136017111,0
136021620,0
136021868,1
136023337,0
136023491,0
136023602,0
136024003,0
136024447,0
136024592,0
136024712,0
136026164,0
136026676,0
136027863,0
136028905,0
136029315,0
136030732,0
136031040,0
136031236,0
136031313,1
136032167,0
136032688,0
136032850,0
136034678,0
136034720,0
136037556,0
136038632,1
136038726,0
136038948,0
136039050,0
136039289,0
136039306,1
136040169,0
136040596,0
136040878,1
136041399,0
136042577,1
136043457,0
136043602,0
136043773,0
136051638,0
136058060,0
136060357,1
136061288,0
136061655,0
136070972,0
136072543,0
136073559,0
136075668,0
136077650,0
136088282,0
136088538,0
136093764,0
136099255,0
136099511,1
136100024,1
136107564,0
136109435,0
136116036,0
136118615,0
136120570,0
136124815,0
136125003,0
136125788,0
136127325,0
136128376,0
136129315,0
136130075,0
136133687,0
136133978,0
136135131,1
136135447,0
136137283,0
136138290,0
136138470,0
136140861,0
136142176,0
136142253,0
136142389,0
136143329,0
136143739,0
136146429,1
136147069,0
136147206,0
136147710,0
136147821,0
136150639,0
136151459,0
136154559,0
136156147,0
136156155,0
136156232,0
136156403,0
136157607,0
136158256,1
136159998,0
136160630,0
136161775,0
136162219,0
136162535,0
136163056,0
136164354,0
136164559,1
136164618,1
136165302,0
136165395,0
136166241,0
136167052,0
136167078,0
136167214,0
136169956,0
136170084,0
136170963,1
136171706,0
136174089,0
136174123,0
136174174,0
136174260,0
136174840,0
136176309,0
136176548,0
136178205,0
136178239,0
136180656,0
136180810,0
136183261,1
136184038,0
136184507,0
136188615,0
136188965,0
136189076,0
136189102,0
136189221,0
136191894,0
136192509,0
136193986,0
136197556,0
136197607,0
136197992,0
136198581,0
136198829,0
136199324,0
136199657,0
136199998,1
136201834,0
136204209,0
136204405,0
136204729,0
136205054,0
136206318,0
136206378,0
136206625,1
136207394,0
136207419,0
136207539,0
136209845,0
136210101,0
136210297,0
136212142,0
136214636,0
136215011,0
136215182,0
136215285,0
136216121,0
136216386,0
136217599,0
136217616,0
136217667,0
136218504,0
136221894,0
136222262,0
136222714,0
136222996,0
136223056,0
136224507,0
136225174,0
136227018,0
136227104,0
136227710,0
